Company Name,Address,Phone,Business Type
Misko Supper Market,"Dhaka, Bangladesh",nan,Super Shop
Misrab Automobile,"37/e/1, Road-6, Baytul Aman Housing Society, Shyamolly, Adabor, Dhaka- 1207, Bangladesh","+88-01712-183104, 01676-942022, 01912-802485",College
Mission 10 Ltd.,"57/12, Sonargaon Plaza (3rd Floor) East Razabazar West Panthapath, Dhaka- 1215, Bangladesh","+88-01611-990003, 01933-802292",Cosmetics & Beauty Products
Mission College,"37/e/1, Road-6, Baytul Aman Housing Society, Shyamolly, Adabor, Dhaka- 1207, Bangladesh","+88-01712-183104, 01676-942022, 01912-802485",College
Mission Translation Center,"15 Barun Bhaban (Ground Floor, Backside of Yousuf Confectionery, Gulshan-2, Dhaka- 1212, Bangladesh","+880-2-9893998, +88 01974-307445, +88 01711-281701",Translator & Interpreter
Mission Scientific Company,"28/1 Topkhana Road, Dhaka- 1000, Bangladesh","+880-2-9562446, 9558233, 9562582",Handicrafts Manufacturers & Exporters
Miswar Group,"28/1 Topkhana Road, Dhaka- 1000, Bangladesh","+880-2-9562446, 9558233, 9562582",Handicrafts Manufacturers & Exporters
Miswar Group,"28/1 Topkhana Road, Dhaka- 1000, Bangladesh","+880-2-9558233, 9562446, 9562582",Hosiery Industries
Miswar Hosiery Mills (Pvt.) Ltd.,"28/1 Topkhana Road, Dhaka- 1000, Bangladesh","+880-2-9558233, 9562446, 9562582",Hosiery Industries
Mita Apparels (Pvt) Ltd.,"South Tengra, Sharulia, Demra, Dhaka- 1360, Bangladesh",+880-2-7400955,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Mitali Light House,"Khaza Electric Market, Shop # 1, 153, Nawabpur Road, Dhaka- 1100, Bangladesh",+880-2-9566775,Electrical Goods Dealers & Sellers
Mita Textile Ltd.,"House No # 19, Road No # 22, Block # K, Banani, Dhaka- 1213, Bangladesh",+880-2-9883540,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Mitali Stone Agencies,"15, Municipal Shopping Complex, Nur Ahmed Road, PO Box- 970, Chittagong- 4000, Bangladesh","+880-31-619454, 624674",Sanitary Ware & Tiles Industries
Mitali Scientific Stores,"1/4-A Gazmohal, Hazaribagh Tannery Area, Dhaka- 1209, Bangladesh","+880-2-9665916, 8624476, 01719-555599, 01734-444449",Crust & Finished Leather
Mitali Fashions Ltd.,"House No # 19, Road No # 22, Block # K, Banani, Dhaka- 1213, Bangladesh",+880-2-9883540,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Mitali Tannery,"1/4-A Gazmohal, Hazaribagh Tannery Area, Dhaka- 1209, Bangladesh","+880-2-9665916, 8624476, 01719-555599, 01734-444449",Crust & Finished Leather
Mithela Textile Industry,"House # 47 ( 3rd floor), Road #14, Sector # 13, Uttara, Dhaka- 1000, Bangladesh","+880-2-8953499, 8954952",Textile Mills
Mithila Air International,"3/10, D.I.T. Extension Road, 3rd Floor, Dhaka- 1000, Bangladesh","+88-02-8315969, 9126911, 01711-072823",Manpower Recruiting Agency
Mithu Carpets (Branch # 1),"(Center for Research and Consultancy) Commercial Plot # 35, Main Road # 1 Section # 10, Mirpur, Dhaka- 1216, Bangladesh","+880-2-9025410, 9025412","Marketing Research, Communication & Services"
Mithu Associates,"3/10, D.I.T. Extension Road, 3rd Floor, Dhaka- 1000, Bangladesh","+88-02-8315969, 9126911, 01711-072823",Manpower Recruiting Agency
Mitra and Associates,"(Center for Research and Consultancy) Commercial Plot # 35, Main Road # 1 Section # 10, Mirpur, Dhaka- 1216, Bangladesh","+880-2-9025410, 9025412","Marketing Research, Communication & Services"
Mitsubishi Autos,"87, New Eskaton Road, Banglamotor, Dhaka- 1000, Bangladesh","+880-2-9354623, 9343196",Motorcycle Sellers & Distributors
Mitra And Associates,"Mohsin Plaza, 89/B, New Eskaton Road, Dhaka- 1000, Bangladesh","+88-01749-594011, 01934-590393",Motorcycle Parts & Accessories
MITSUBISHI MOTORS,"Mohsin Plaza, 89/B, New Eskaton Road, Dhaka- 1000, Bangladesh","+88-01749-594011, 01934-590393",Motorcycle Parts & Accessories
Mitsubishi Autos,"City Heart (5th Floor), Suite No 6/8, 67 Naya Paltan, V.I.P Road, Dhaka- 1000, Bangladesh","+88-02-9334514, 9358320",Hajj & Umrah Agents / Package Providers
Mitsui & Co. Ltd,"24/3, Chamelibagh (5th Floor), Shantinagar, Dhaka- 1217, Bangladesh","+88-02-9350125, 01751-986070",Undefined
Mizabe Rahmat Avlation,"City Heart (5th Floor), Suite No 6/8, 67 Naya Paltan, V.I.P Road, Dhaka- 1000, Bangladesh","+88-02-9334514, 9358320",Hajj & Umrah Agents / Package Providers
Mizan Group,"24/3, Chamelibagh (5th Floor), Shantinagar, Dhaka- 1217, Bangladesh","+88-02-9350125, 01751-986070",Undefined
Mizan Trade,"Multiplan Centre, Shop # 843-844, Level # 8, 69-71 New Elephant Road, Dhaka- 1205, Bangladesh","+880-2-9677410, 01713-0857470",Computer Sales & Distributor
Mizan Trade International,"House # 68, Road # 27, Gulshan-1, Dhaka- 1212, Bangladesh","+88-02-9558534, 9563032, 8821147, 01711-535086, 01711-378699",Fabrics Mills (Grey and Finished)
Mizanur Rahman,"sector No,4 Uttara, Dhaka(Near the park), Dhaka- 1230, Bangladesh",+88- 01779-577574,Tax Consultant & VAT Consultant
Mizanur Rahman Textile Mills,"House # 68, Road # 27, Gulshan-1, Dhaka- 1212, Bangladesh","+88-02-9558534, 9563032, 8821147, 01711-535086, 01711-378699",Fabrics Mills (Grey and Finished)
MJL Bangladesh Limited,"Mobil House, CWS(C) - 9, Gulshan 1, Dhaka- 1212, Bangladesh","+880-2-58813661, 58813597, 58815895, 9899636",Oil Company & Oil Tanker
MJ Hossain & Associates,"sector No,4 Uttara, Dhaka(Near the park), Dhaka- 1230, Bangladesh",+88- 01779-577574,Tax Consultant & VAT Consultant
MJL Bangladesh Limited,"Mobil House, CWS (A) 13/A, Gulshan Avenue Bir Uttam Mir Shawkat Sarak, Dhaka- 1212, Bangladesh","+88-02-58813661, 58813598, 58813595, 58813528","Car / Automobile Distributor, Display & Sales Center"
MK Hvac Bangladesh - Chittagong Office,"Atlanta Trade Center House # 1/A (11th Floor). Road # 01, Sector # 04 Uttara Model Town, Dhaka- 1212, Bangladesh","+880-2-09613-333-111, 01844-073214",Air Conditioner & Air Cooler Distributor & Service center
MJL Bangladesh Ltd.,"Mobil House, CWS (A) 13/A, Gulshan Avenue Bir Uttam Mir Shawkat Sarak, Dhaka- 1212, Bangladesh","+88-02-58813661, 58813598, 58813595, 58813528","Car / Automobile Distributor, Display & Sales Center"
MK HVAC Engineering Ltd,"Atlanta Trade Center House # 1/A (11th Floor). Road # 01, Sector # 04 Uttara Model Town, Dhaka- 1212, Bangladesh","+880-2-09613-333-111, 01844-073214",Air Conditioner & Air Cooler Distributor & Service center
MK Hvac Bangladesh - Head Office,"Basement # 1, Shop # 23, Bashundhara City Shopping Mall, Dhaka- 1205, Bangladesh",+88-01977-162748,Mobile Telephone Set Dealers & Sellers
MK International,"Basement # 1, Shop # 23, Bashundhara City Shopping Mall, Dhaka- 1205, Bangladesh",+88-01977-162748,Mobile Telephone Set Dealers & Sellers
MK Traders,"Motalib Plaza, 600-K, 5th Floor, Hatirpool, Dhaka- 1205, Bangladesh","+88-01916-043985, 01878-104435",Mobile Telephone Set Dealers & Sellers
MM & MH International Ltd,"Islam Mansion (3rd Floor), 205 Elephant Road, Dhaka- 1205, Bangladesh","+880-2-9662572, 9664548, 8614824","Exporter, Importer & Indentor (Multi Products)"
MK Machineries & Tools,"Shop No. D.03, 17/2 Gaffur Tower (1st Floor), Dhaka- 1000, Bangladesh",+8801917-142667,Medical Disposable Items
MM Communications,"Motalib Plaza, 600-K, 5th Floor, Hatirpool, Dhaka- 1205, Bangladesh","+88-01916-043985, 01878-104435",Mobile Telephone Set Dealers & Sellers
MM Medical,"Shop No. D.03, 17/2 Gaffur Tower (1st Floor), Dhaka- 1000, Bangladesh",+8801917-142667,Medical Disposable Items
MM Motors,"Home Town Complex (level-9) 87, New Eskaton Road, Dhaka- 1000, Bangladesh","+88-02-8352159, 01711-248054",Motor Parts & Tyre Tube Merchants
MMAD International,"Plot # C/15-18, Block-B, BSCIC I/E, Chittagong- 4100, Bangladesh","+88-031-740318, 01712-788888, 01817-210301","Garments Manufacturers & Exporters [ Men, Women & Kids ]"
MM Telecom,"Fac-SS-1, CEPZ, Chittagong, Bangladesh","+880-31-740125, 504411, 504558, 710848",Companies of EPZ
MNC Packages Ltd.,"Plot # C/15-18, Block-B, BSCIC I/E, Chittagong- 4100, Bangladesh","+88-031-740318, 01712-788888, 01817-210301","Garments Manufacturers & Exporters [ Men, Women & Kids ]"
MNC Apparels Limited,"Fac-SS-1, CEPZ, Chittagong, Bangladesh","+880-31-740125, 504411, 504558, 710848",Companies of EPZ
MNS Garments Printing,"345, Dilu Road (12th Floor) Room # G, Moghbazar, Dhaka- 1217, Bangladesh",+880-2-9355122,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Mnsr Waste Trade Co.,"345, Dilu Road (12th Floor) Room # G, Moghbazar, Dhaka- 1217, Bangladesh",+880-2-9355122,Knit Wears Manufacturers & Exporters [ Knit Garments ]
Mobi-Care,"Shop # 334, (2nd Floor) Motalib Plaza, 8 Paribag, Dhaka- 1205, Bangladesh",+88-01817-544915,Mobile Phone Repair Shop
Mobarak Motors,"5/59, 5/60, (4th Floor), Eastern Plaza, Dhaka- 1205, Bangladesh","+88-01605-668444, 01601-634071",Mobile Phone Repair Shop
Mobile Bangladesh,"5/59, 5/60, (4th Floor), Eastern Plaza, Dhaka- 1205, Bangladesh","+88-01605-668444, 01601-634071",Mobile Phone Repair Shop
Mobil Jumana Lubricants Ltd,"Mobile Care, Shop No-500-E, Motaleb Plaza, 3rd Floor, 8, Paribagh, Dhaka- 1205, Bangladesh",+88-01711-170458,Mobile Phone Repair Shop
Mobile Care Service Center,"Mobile Care, Shop No-500-E, Motaleb Plaza, 3rd Floor, 8, Paribagh, Dhaka- 1205, Bangladesh",+88-01711-170458,Mobile Phone Repair Shop
Mobile Center,"Shop 6/27, Eastern Molika (6th Floor), Elephant Road, Dhaka- 1205, Bangladesh","+88-01710-018791, 01685-003909",Mobile Telephone Set Dealers & Sellers
Mobile Corner,"Level #04, Block #B, Shop #001C, Dhaka- 1229, Bangladesh",+88-01715-279335,Mobile Phone Repair Shop
Mobile Garden,"Level #04, Block #B, Shop #001C, Dhaka- 1229, Bangladesh",+88-01715-279335,Mobile Phone Repair Shop
Mobile Fixer,"Shop # 401-3rd Floor Motaleb Plaza, Dhaka- 1205, Bangladesh","+88-01822-990444, 01916-045234",Mobile Telephone Set Dealers & Sellers
Mobile Heaven,"Shop # 401-3rd Floor Motaleb Plaza, Dhaka- 1205, Bangladesh","+88-01822-990444, 01916-045234",Mobile Telephone Set Dealers & Sellers
Mobile House,"Bashundhara City Complex Level # 5, Block # B, Shop # 5, Dhaka- 1205, Bangladesh",+88-01813-333431,Mobile Telephone Set Dealers & Sellers
MOBILE HOUSE BD,"Bashundhara City Complex Level # 5, Block # B, Shop # 5, Dhaka- 1205, Bangladesh",+88-01813-333431,Mobile Telephone Set Dealers & Sellers
Mobile Point 2,"Shah Ali Plaza, Shop 82, 2nd Floor, Dhaka- 1216, Bangladesh",+88-01840-070770,Mobile Phone Repair Shop
Mobile Point BD,"Shah Ali Plaza, Shop 82, 2nd Floor, Dhaka- 1216, Bangladesh",+88-01840-070770,Mobile Phone Repair Shop
MOBILE KING,"Shop # 267, 1st Floor Motalib Plaza, Dhaka- 1205, Bangladesh","+88-01772-563150, 01857-342112",Mobile Phone Repair Shop
MOBILE KING,"Motalib Plaza (4th Floor), Shop # 600E, Hatirpool, Dhaka- 1205, Bangladesh","+88-01710-618329, 01919-928800",Mobile Telephone Set Dealers & Sellers
Mobile Lab,"Shop # 267, 1st Floor Motalib Plaza, Dhaka- 1205, Bangladesh","+88-01772-563150, 01857-342112",Mobile Phone Repair Shop
Mobile Point-2,"Motalib Plaza (4th Floor), Shop # 600E, Hatirpool, Dhaka- 1205, Bangladesh","+88-01710-618329, 01919-928800",Mobile Telephone Set Dealers & Sellers
MOBILE WORLD,nan,nan,nan
Mobile Servicing,"4th Floor, Sonargaon Road, Dhaka- 1205, Bangladesh","+88-01713-084123, 01976-339008",Mobile Phone Repair Shop
Mobile Repair Shop,"Level-6, Block-B, Shop no: 34, Basundhara city, Dhaka- 1205, Bangladesh",+88-01749-484832,Mobile Phone Repair Shop
Mobile Sheba BD,"4th Floor, Sonargaon Road, Dhaka- 1205, Bangladesh","+88-01713-084123, 01976-339008",Mobile Phone Repair Shop
MOBILE SERVICE CENTER,"Level-6, Block-B, Shop no: 34, Basundhara city, Dhaka- 1205, Bangladesh",+88-01749-484832,Mobile Phone Repair Shop
Mobile. Com Company Limited,"6/7, 41/42 Eastern Plaza, Bir Uttam C.R. Datta Road, Hatirpool, Dhaka- 1205, Bangladesh","+88-02-9664558, 01936-601010, 01914-707888",Mobile Telephone Set Dealers & Sellers
Mobilelink International,"84, Naya Paltan, Dhaka- 1000, Bangladesh",+88-01818-042466,Advertising Agencies / Ad Firms / Out-door advertisement
Modart Out-door Advertising,"84, Naya Paltan, Dhaka- 1000, Bangladesh",+88-01818-042466,Advertising Agencies / Ad Firms / Out-door advertisement
Modeena Electric House,"Talla Road, Kha pur, Fatullah, Narayanganj- 1400, Bangladesh","+88-02-678774455, 7644227, 7644138, 7644061, 7630301",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Model Aviation Services,"SEL Trident Tower, (Level-08), Room-803, 57 Purana Paltan Line, V.I.P Road, Dhaka- 1000, Bangladesh",+88-01324-249915,Real Estate Firms / Developers
Modele De Capital Industries Ltd.,"Talla Road, Kha pur, Fatullah, Narayanganj- 1400, Bangladesh","+88-02-678774455, 7644227, 7644138, 7644061, 7630301",Knit Wears Manufacturers & Exporters [ Knit Garments ]
Modern Asia Property Development (PVT) Ltd,"SEL Trident Tower, (Level-08), Room-803, 57 Purana Paltan Line, V.I.P Road, Dhaka- 1000, Bangladesh",+88-01324-249915,Real Estate Firms / Developers
Modern Bangladesh Recruitment Solutions,"City Heart, 14th Floor, Suite No. 04, 67, Nayapaltan, Dhaka- 1000, Bangladesh","+88-02-8332935, 9344102, 01675-938244",Manpower Recruiting Agency
Modern Cement Limited,"House no # 45, Sarwardi avenue, Baridhara, Dhaka- 1229, Bangladesh","+880-2-997744004, 01912-030660",Adhesives Glue & Gum
Modern Chemical,"House no # 45, Sarwardi avenue, Baridhara, Dhaka- 1229, Bangladesh","+880-2-997744004, 01912-030660",Textile Chemicals Importers & Suppliers
Modern Chemical,"House no # 45, Sarwardi avenue, Baridhara, Dhaka- 1229, Bangladesh","+880-2-997744004, 01912-030660",Adhesives Glue & Gum
Modern Chemical,"House no # 45, Sarwardi avenue, Baridhara, Dhaka- 1229, Bangladesh","+880-2-997744004, 01912-030660",Textile Chemicals Importers & Suppliers
Modern Computer,"City Market, 1st Floor, Fazlul Haque Avenue, Barisal, Bangladesh",+88-01198-047868,Computer Sales & Distributor
Modern Computer Systems,"176, Nawabpur Road (1st Floor), Dhaka- 1100, Bangladesh","+880-2-9561664, 01712-033736",Dental Equipment
Modern Dental Supply Co.,"Eastern Plaza Commercial Complex, 7th Floor, room # 12, 22/7, Free School Street, Hatirpool, Dhaka- 1205, Bangladesh","+880-2-9669363, 01913-161684",Screen Printing
Modern Dental Supply Co.,"176, Nawabpur Road (1st Floor), Dhaka- 1100, Bangladesh","+880-2-9561664, 01712-033736",Dental Equipment
Modern Diagnostic Center Ltd.,"46, Kazi Nazrul Islam Avenue, Kowranbazar, Dhaka- 1215, Bangladesh","+880-2-9117465, 8130615",Garden & Lawn Equipment & Tools
Modern Dyeing &Screen printing Ltd.,"Eastern Plaza Commercial Complex, 7th Floor, room # 12, 22/7, Free School Street, Hatirpool, Dhaka- 1205, Bangladesh","+880-2-9669363, 01913-161684",Screen Printing
Modern Engineering & Architectural Ltd.,"46, Kazi Nazrul Islam Avenue, Kowranbazar, Dhaka- 1215, Bangladesh","+880-2-9117465, 8130615",Garden & Lawn Equipment & Tools
Modern Equity Limited,"House # 2/A (3rd floor) Monipuri Para, Tejgaon, Dhaka- 1215, Bangladesh","+880-2-8113979, 9124496, 9124495, 9124497, 9133072, 01711-537256, 01714-078533",Share & Security Broker House
Modern Hearing Center,"383, Rhyne Razzak Plaza (2nd Floor), Moghbazar, Dhaka- 1217, Bangladesh","+88-01712-599571, 01711-711089, 01940-952006",Uniforms
Modern Herbal And Medicine Corner,"Razzak Plaza 2/1, Shahid Tajuddin Ahmed Sarani, Dhaka- 1217, Bangladesh","+88-02-9357052, 01911-386617",Ayurvedic Products
Modern Herbal Food,"383, Rhyne Razzak Plaza (2nd Floor), Moghbazar, Dhaka- 1217, Bangladesh","+88-01712-599571, 01711-711089, 01940-952006",Uniforms
Modern Herbal Food Ltd.,"Razzak Plaza 2/1, Shahid Tajuddin Ahmed Sarani, Dhaka- 1217, Bangladesh","+88-02-9357052, 01911-386617",Ayurvedic Products
Modern Herbal Group,"2/1 Shahid Tazuddin Ahmad Sharani Rhine Razzak Plaza, 3rd and 4th Floor Herbal Market, Moghbaza, Dhaka- 1217, Bangladesh","+880-2-9357052, 9348020, 01610-858774",Ayurvedic Products
Modern Imaging Technology Ltd.,"53 Motijheel C/A (Top floor), Dhaka- 1000, Bangladesh","+880-2-9567727, 9558477",Jute Mills / Industries / Spinners
Modern International,"92, Motijheel C/A (1st Floor), Dhaka- 1000, Bangladesh","+88-02-9571722, 01911-381614, 01672-663742",Office Machinery & Equipment
Modern Jute Mills Ltd.,"53 Motijheel C/A (Top floor), Dhaka- 1000, Bangladesh","+880-2-9567727, 9558477",Jute Mills / Industries / Spinners
Modern Office Equipment,"92, Motijheel C/A (1st Floor), Dhaka- 1000, Bangladesh","+88-02-9571722, 01911-381614, 01672-663742",Office Machinery & Equipment
Modern Machinery Store,"1 No. Patuatuly lane Kotwali, Dhaka- 1100, Bangladesh","+88-02-57394086, 01911-360622","Optical Frame & Lenses, Optical Stores"
Modern Optics,"1 No. Patuatuly lane Kotwali, Dhaka- 1100, Bangladesh","+88-02-57394086, 01911-360622","Optical Frame & Lenses, Optical Stores"
Modern Pack Enterprise,"152, Shahid Sayed Nazrul Islam Sarani (North South Road) (6 Kazi Abdul Hamid Lane), 1st Floor, Dhaka- 1000, Bangladesh","+88-02-9566647, 01711-625483",Printers & Printing Press
Modern Plastic & PVC Toys,"Netrokona, Bangladesh","+88-61244, 01730-324788",Hospital
Modern Psychiatric Hospital (pvt) Ltd.,"Rasel Center, 27 Hatkhola Road, Dhaka- 1203, Bangladesh",+88-01711-042619,Scientific Equipment / Instruments / Products
"Modern Sadar Hospital, Netrakona","Netrokona, Bangladesh","+88-61244, 01730-324788",Hospital
Modern Scientific Co.,"Rasel Center, 27 Hatkhola Road, Dhaka- 1203, Bangladesh",+88-01711-042619,Scientific Equipment / Instruments / Products
Modern Securities Ltd.,"Room # 209 (1st Floor), 9/F, Motijheel C/A, Dhaka- 1000, Bangladesh","9563351, 9567027, 9564601, 7175705-9, 01919-856570",Share & Security Broker House
Modern Surgical (Pvt.) Ltd.,"Chand Mansion (5th floor), 66 Dilkusha C/A, Dhaka- 1000, Bangladesh","+880-2-9551588, 9564483, 01713-030008",Survey Company & Surveyors
Modern Surgical Mart,"Gausepak Bhaban, Suite # 72 & 73 28/G/1, Toyanbee Circular Road, Dhaka- 1000, Bangladesh",+88-01977-385538,"Computer Products, Accessories, Parts & Services"
Modern Surveyors Ltd.,"Chand Mansion (5th floor), 66 Dilkusha C/A, Dhaka- 1000, Bangladesh","+880-2-9551588, 9564483, 01713-030008",Survey Company & Surveyors
MODERN TECHNOLOGY,"Gausepak Bhaban, Suite # 72 & 73 28/G/1, Toyanbee Circular Road, Dhaka- 1000, Bangladesh",+88-01977-385538,"Computer Products, Accessories, Parts & Services"
Modern Telecom System,"House # 2, Road # 2 Lane # 1, Block-H, Halishahar Housing Estate, Chittagong, Bangladesh","+880-31-740938, 741236, 740429, 741235",Companies of EPZ
Modern trading agency,"2/1 folder street wari, Dhaka- 1203, Bangladesh",+88-02-7118171,Lubricants & Motor Oil
Modern Towels (BD) Ltd.,"House # 2, Road # 2 Lane # 1, Block-H, Halishahar Housing Estate, Chittagong, Bangladesh","+880-31-740938, 741236, 740429, 741235",Companies of EPZ
Modern Travel House,"House # 84/2, Road # 7/A, Satmosjid Road, Dhaka- 1205, Bangladesh",+88-01708-149986,Real Estate Agents
Modetex Design,"158/160 Motijheel C/A, Dhaka- 1000, Bangladesh","+880-2-9554386, 9550463, 9550953",Cinema Hall / Cineplex
Modhu City,"House # 84/2, Road # 7/A, Satmosjid Road, Dhaka- 1205, Bangladesh",+88-01708-149986,Real Estate Agents
Modhumita Group,"158-160, Motijheel C/A (2nd Floor), Dhaka- 1000, Bangladesh","+880-2-9550953-4, 9554386, 9569841",Film Distributors
Modhumita,"158/160 Motijheel C/A, Dhaka- 1000, Bangladesh","+880-2-9554386, 9550463, 9550953",Cinema Hall / Cineplex
Modhumita Scientific Co.,"DCCI Building, 3rd & 4th Floor, 65-66, Motijheel C/A, Dhaka- 1000, Bangladesh","+880-2-9583808, 9583809",Bank
Modhumita Scientific Supplies,"25/2, Green Road, Dhanmondi, Dhaka- 1205, Bangladesh","+880-2-8624607-8, 8620466, 8620455, 9671175, 9671044",Real Estate Firms / Developers
